1600267790.79, -90.021181, -88.257248
1600267791.3, -90.223525, -87.856179
1600267791.8, -90.286218, -88.505941
1600267792.3, -90.286218, -89.461747
1600267792.8, -90.648029, -91.102476
1600267793.29, -90.670734, -92.617514
1600267793.79, -90.389799, -93.410656
1600267794.86, -90.389799, -92.622747
1600267795.37, -90.377959, -90.949906
1600267795.87, -90.328126, -89.640552
1600267796.37, -90.300449, -89.089354
1600267796.87, -90.160788, -88.621224
1600267797.37, -90.134585, -88.651306
1600267797.87, -90.303330, -89.599425
1600267798.37, -90.303330, -90.549625
1600267806.34, -90.243470, -91.585215
1600267806.5, -90.115888, -91.993287
1600267806.68, -90.177810, -91.517627
1600267806.85, -90.107124, -90.468323
1600267807.02, -90.107124, -88.927067
1600267807.2, -90.153066, -87.425500
1600267807.37, -90.078206, -86.472221
1600267807.55, -90.078206, -87.039608
1600267807.72, -90.015181, -88.914965
1600267807.89, -90.050937, -90.935059
1600267808.06, -89.991644, -93.582698
1600267808.23, -89.922727, -95.412173
1600267808.41, -89.876831, -95.330337
1600267808.58, -90.061840, -94.473423
1600267808.74, -89.986495, -92.595897
1600267808.92, -89.986495, -89.257663
1600267809.09, -89.912117, -85.925206
1600267809.26, -89.903543, -83.940300
1600267809.44, -89.776630, -83.153930
1600267809.61, -89.776609, -84.199598
1600267809.78, -89.759455, -87.443878
1600267809.95, -89.777768, -91.005645
1600267810.13, -89.669395, -96.449410
1600267810.3, -89.686235, -101.869761
1600267810.47, -89.790403, -108.696980
1600267810.64, -89.891296, -115.767557
1600267810.81, -89.981865, -121.938532
1600267816.78, -89.981865, -129.533586
1600267816.97, -90.090957, -138.242771
1600267817.13, -90.210289, -146.169022
1600267817.31, -90.255423, -151.592785
1600267817.48, -90.320500, -159.687634
1600267817.65, -90.357036, -167.726254
1600267817.82, -90.170761, -176.182463
1600267817.99, -90.087697, 177.122747
1600267818.16, -89.926751, 167.535223
1600267818.33, -89.886113, 158.345553
1600267818.51, -89.844487, 148.967319
1600267818.68, -89.935476, 141.445003
1600267818.85, -89.918519, 130.389912
1600267819.02, -89.950067, 119.973962
1600267819.19, -90.033754, 112.908091
1600267819.37, -90.122765, 106.720536
1600267819.55, -90.162137, 100.479191
1600267819.72, -90.196583, 90.280341
1600267819.89, -90.213283, 79.338871
1600267820.06, -90.058427, 70.757666
1600267820.23, -89.959030, 64.256258
1600267820.41, -89.946279, 57.325093
1600267820.58, -89.864392, 51.321193
1600267820.75, -89.907777, 43.437707
1600267820.92, -89.943234, 34.335809
1600267821.1, -89.943234, 28.755678
1600267821.27, -89.962861, 22.416126
1600267821.44, -89.968621, 17.885360
1600267821.61, -89.968621, 11.839031
1600267821.79, -89.928687, 5.993080
1600267821.97, -89.929344, 1.538724
1600267822.13, -89.929344, -1.878616
1600267822.3, -89.935741, -7.385284
1600267822.48, -89.935741, -12.041792
1600267822.65, -89.993157, -17.855414
1600267822.82, -89.993157, -22.496263
1600267823.0, -89.943654, -27.415911
1600267823.17, -90.030236, -33.145746
1600267823.34, -90.140224, -38.030427
1600267823.52, -90.111139, -41.672118
1600267823.69, -90.111139, -46.935789
1600267823.86, -90.132161, -51.207670
1600267824.03, -90.159379, -55.147363
1600267824.2, -90.104869, -61.028661
1600267824.37, -90.053727, -65.468276
1600267824.55, -90.062030, -69.472050
1600267824.72, -89.988398, -73.265718
1600267824.89, -89.988398, -75.564282
1600267825.07, -90.065209, -79.369614
1600267825.24, -90.097610, -83.357885
1600267825.42, -90.157441, -86.407766
1600267825.6, -90.085104, -90.603741
1600267825.78, -89.992421, -94.663785
1600267825.95, -89.871925, -99.954969
1600267826.13, -89.796652, -104.801998
1600267826.3, -89.789894, -110.689217
1600267826.47, -89.858388, -115.076522
1600267826.64, -89.783305, -117.888721
1600267826.81, -89.757223, -120.081241
1600267826.98, -89.868446, -121.438758
1600267827.16, -89.906994, -121.706359
1600267827.33, -89.904652, -120.269122
1600267827.51, -89.904652, -118.025164
1600267827.68, -89.908122, -115.748275
1600267827.85, -89.956965, -114.063893
1600267828.02, -89.971057, -113.601983
1600267828.19, -89.931348, -111.782906
1600267828.36, -89.830635, -108.280488
1600267828.54, -89.830635, -103.272978
1600267828.71, -89.788959, -99.353094
1600267828.88, -89.907895, -97.186278
1600267829.06, -90.051084, -93.002218
1600267829.23, -90.225357, -89.338844
1600267829.41, -90.243288, -86.046888
1600267829.59, -90.266720, -81.864525
1600267829.75, -90.266720, -79.485319
1600267829.93, -90.391867, -77.511310
1600267830.11, -90.311678, -76.626921
1600267830.28, -90.345979, -76.708770
1600267830.45, -90.345979, -77.711478
1600267830.63, -90.387513, -79.810657
1600267830.8, -90.437134, -81.874103
1600267830.97, -90.426880, -85.205219
1600267831.15, -90.393038, -89.066938
1600267831.32, -90.393038, -92.609915
1600267831.5, -90.599910, -97.218534
