Thu Sep 10 17:13:56 2020,0.945724,1.524977
Thu Sep 10 17:13:56 2020,0.944719,1.499121
Thu Sep 10 17:13:56 2020,0.966970,1.504484
Thu Sep 10 17:13:56 2020,0.988038,1.505528
Thu Sep 10 17:13:56 2020,0.978608,1.495293
Thu Sep 10 17:13:56 2020,0.997837,1.494070
Thu Sep 10 17:13:56 2020,0.999544,1.516523
Thu Sep 10 17:13:56 2020,1.005985,1.504652
Thu Sep 10 17:13:56 2020,1.021883,1.492702
Thu Sep 10 17:13:56 2020,1.038167,1.515318
Thu Sep 10 17:13:56 2020,1.035012,1.507101
Thu Sep 10 17:13:57 2020,1.066876,1.501228
Thu Sep 10 17:13:57 2020,1.063330,1.510660
Thu Sep 10 17:13:57 2020,1.069879,1.481448
Thu Sep 10 17:13:57 2020,1.114438,1.499514
Thu Sep 10 17:13:57 2020,1.150399,1.473482
Thu Sep 10 17:13:57 2020,1.166490,1.507882
Thu Sep 10 17:13:57 2020,1.198571,1.483948
Thu Sep 10 17:13:57 2020,1.206185,1.481676
Thu Sep 10 17:13:57 2020,1.197613,1.492656
Thu Sep 10 17:13:57 2020,1.251699,1.481504
Thu Sep 10 17:13:57 2020,1.269881,1.471329
Thu Sep 10 17:13:57 2020,1.302684,1.481871
Thu Sep 10 17:13:57 2020,1.331031,1.479172
Thu Sep 10 17:13:57 2020,1.357726,1.473151
Thu Sep 10 17:13:57 2020,1.355278,1.475303
Thu Sep 10 17:13:57 2020,1.379598,1.479991
Thu Sep 10 17:13:57 2020,1.412861,1.475470
Thu Sep 10 17:13:57 2020,1.428640,1.484408
Thu Sep 10 17:13:57 2020,1.465692,1.484882
Thu Sep 10 17:13:57 2020,1.481437,1.474728
Thu Sep 10 17:13:57 2020,1.520454,1.466761
Thu Sep 10 17:13:58 2020,1.517039,1.483048
Thu Sep 10 17:13:58 2020,1.542016,1.475057
Thu Sep 10 17:13:58 2020,1.510427,1.460594
Thu Sep 10 17:13:58 2020,1.491158,1.466733
Thu Sep 10 17:13:58 2020,1.515922,1.459538
Thu Sep 10 17:13:58 2020,1.504624,1.448276
Thu Sep 10 17:13:58 2020,1.491785,1.439271
Thu Sep 10 17:13:58 2020,1.504131,1.458032
Thu Sep 10 17:13:58 2020,1.485490,1.447163
Thu Sep 10 17:13:58 2020,1.497692,1.431960
Thu Sep 10 17:13:58 2020,1.500189,1.455838
